id,user_id,age,occupation,gender
2666,81001,29,college/grad student,M
2667,26098,29,sales/marketing,M
2668,33971,28,executive/managerial,M
2669,40383,33,sales/marketing,M
2670,78484,29,sales/marketing,M
2671,27740,13,K-12 student,M
2672,25328,27,other or not specified,M
2673,22770,34,self-employed,M
2674,68907,30,college/grad student,M
2675,9864,25,college/grad student,F
2676,27418,18,artist,M
2677,52592,21,K-12 student,M
2678,41220,33,executive/managerial,M
2679,77358,33,executive/managerial,M
2680,15170,46,executive/managerial,F
2681,93805,31,sales/marketing,M
2682,8879,31,college/grad student,F
2683,95650,12,sales/marketing,M
2684,1237,27,executive/managerial,M
2685,68234,25,retired,F
2686,9059,59,artist,M
2687,56771,30,programmer,M
2688,97824,21,sales/marketing,M
2689,59344,30,scientist,M
2690,38939,29,programmer,M
2691,90718,34,scientist,M
2692,60494,31,sales/marketing,M
2693,87342,31,scientist,M
2694,44768,24,sales/marketing,M
2695,98084,34,homemaker,F
2696,21888,34,self-employed,F
2697,10743,38,retired,M
2698,95584,29,self-employed,M
2699,4435,33,executive/managerial,M
2700,63492,29,executive/managerial,F
2701,62756,24,college/grad student,M
2702,20902,34,technician/engineer,M
2703,20332,32,executive/managerial,M
2704,69939,26,college/grad student,M
2705,36622,80,retired,F
2706,76930,22,sales/marketing,M
2707,94723,24,K-12 student,F
2708,16765,33,executive/managerial,M
2709,19326,34,college/grad student,F
2710,75474,27,executive/managerial,M
2711,75893,28,college/grad student,M
2712,36841,8,artist,M
2713,74889,26,college/grad student,M
2714,22792,25,self-employed,F
2715,84204,19,sales/marketing,M
2716,21418,34,other or not specified,M
2717,64196,27,self-employed,M
2718,81529,30,self-employed,M
2719,16236,33,sales/marketing,M
2720,81945,30,tradesman/craftsman,M
2721,8568,28,sales/marketing,M
2722,80582,31,scientist,M
2723,17253,21,college/grad student,M
2724,65789,27,self-employed,M
2725,6836,33,scientist,M
2726,46267,28,self-employed,F
2727,101715,21,sales/marketing,M
2728,65901,31,executive/managerial,M
2729,91652,30,college/grad student,M
2730,59940,34,sales/marketing,M
2731,68254,34,self-employed,M
2732,75423,25,scientist,M
2733,51815,29,college/grad student,M
2734,97375,29,college/grad student,M
2735,32614,41,self-employed,F
2736,53980,30,college/grad student,F
2737,73280,60,retired,M
2738,46608,29,college/grad student,F
2739,92847,22,artist,M
2740,2575,33,college/grad student,M
2741,60441,33,clerical/admin,M
2742,11112,25,college/grad student,M
2743,71585,28,college/grad student,M
2744,20990,28,college/grad student,M
2745,18741,30,sales/marketing,M
2746,17929,26,college/grad student,M
2747,46874,32,college/grad student,M
2748,64697,31,homemaker,M
2749,81915,29,other or not specified,M
2750,61174,28,scientist,M
2751,52384,77,writer,M
2752,53672,25,executive/managerial,M
2753,78539,19,other or not specified,M
2754,75566,26,executive/managerial,M
2755,36009,31,self-employed,F
2756,48142,77,retired,F
2757,69843,31,self-employed,M
2758,97215,30,artist,M
2759,62583,30,college/grad student,M
2760,97602,32,artist,M
2761,48691,33,other or not specified,M
2762,69165,31,executive/managerial,M
2763,41068,26,K-12 student,M
2764,15185,26,college/grad student,M
2765,26642,28,college/grad student,M
2766,86435,25,college/grad student,F
2767,72333,29,sales/marketing,M
2768,25611,27,executive/managerial,M
2769,7028,26,executive/managerial,M
2770,52616,26,college/grad student,M
2771,78770,34,sales/marketing,M
2772,9469,33,executive/managerial,M
2773,30453,33,homemaker,M
2774,28958,28,executive/managerial,M
2775,9644,28,executive/managerial,M
2776,41069,31,executive/managerial,M
2777,101518,33,college/grad student,M
2778,10944,31,homemaker,M
2779,29616,31,scientist,M
2780,25182,31,lawyer,M
2781,13488,31,executive/managerial,M
2782,28045,34,executive/managerial,M
2783,83174,26,executive/managerial,M
2784,58618,26,self-employed,M
2785,4408,29,retired,M
2786,102763,30,executive/managerial,M
2787,98791,33,scientist,M
2788,59377,25,executive/managerial,M
2789,28288,18,K-12 student,F
2790,1705,31,sales/marketing,M
2791,27900,31,executive/managerial,M
2792,37902,32,college/grad student,M
2793,12193,33,clerical/admin,F
2794,50924,26,college/grad student,M
2795,80730,26,artist,F
2796,57387,24,K-12 student,M
2797,69226,33,academic/educator,F
2798,95757,18,college/grad student,M
2799,1559,18,K-12 student,M
2800,75442,32,executive/managerial,M
2801,33209,26,clerical/admin,M
2802,21871,31,executive/managerial,M
2803,40242,34,college/grad student,M
2804,26905,28,college/grad student,M
2805,97225,32,executive/managerial,M
2806,91388,26,sales/marketing,F
2807,72399,25,other or not specified,F
2808,99283,30,college/grad student,M
2809,2933,30,sales/marketing,M
2810,87479,32,homemaker,F
2811,670,21,scientist,M
2812,74031,27,college/grad student,M
2813,96962,84,homemaker,M
2814,61535,26,college/grad student,M
2815,10319,33,other or not specified,M
2816,30638,25,college/grad student,M
2817,32646,25,scientist,F
2818,36867,31,homemaker,M
2819,98576,26,college/grad student,M
2820,84078,32,executive/managerial,M
2821,39385,33,K-12 student,M
2822,21570,22,sales/marketing,M
2823,76096,9,homemaker,M
2824,28077,31,executive/managerial,M
2825,90836,26,college/grad student,M
2826,73898,29,homemaker,F
2827,29704,29,executive/managerial,M
2828,46998,32,scientist,M
2829,17715,34,scientist,M
2830,57900,29,academic/educator,M
2831,7850,29,artist,F
2832,52135,41,clerical/admin,F
2833,56103,31,other or not specified,F
2834,51155,11,homemaker,F
2835,9180,32,sales/marketing,M
2836,49515,18,self-employed,F
2837,92420,30,self-employed,M
2838,66064,18,K-12 student,M
2839,43642,28,college/grad student,M
2840,77892,28,sales/marketing,M
2841,47789,33,college/grad student,M
2842,22069,28,college/grad student,M
2843,24400,26,scientist,M
2844,38765,18,sales/marketing,M
2845,677,28,executive/managerial,M
2846,78639,33,sales/marketing,M
2847,74362,25,sales/marketing,M
2848,67378,32,self-employed,M
2849,96835,35,homemaker,M
2850,43909,31,academic/educator,F
2851,69910,27,sales/marketing,M
2852,66815,28,homemaker,M
2853,18893,32,sales/marketing,M
2854,43934,27,sales/marketing,M
2855,138,32,college/grad student,F
2856,66624,27,sales/marketing,M
2857,65178,30,executive/managerial,M
2858,26034,34,sales/marketing,M
2859,14038,32,K-12 student,M
2860,13628,26,academic/educator,M
2861,28317,30,college/grad student,M
2862,14463,30,scientist,M
2863,70174,30,programmer,M
2864,88629,28,K-12 student,M
2865,36884,26,clerical/admin,M
2866,32706,29,college/grad student,M
2867,49848,83,executive/managerial,M
2868,84745,30,college/grad student,M
2869,90821,34,college/grad student,M
2870,99263,28,executive/managerial,M
2871,56502,38,self-employed,F
2872,61961,26,college/grad student,F
2873,88826,33,scientist,M
2874,77512,37,sales/marketing,M
2875,36351,25,executive/managerial,M
2876,64539,34,college/grad student,F
2877,102064,33,college/grad student,F
2878,32881,32,sales/marketing,F
2879,66292,34,sales/marketing,M
2880,62021,25,self-employed,F
2881,30301,43,executive/managerial,F
2882,75229,30,college/grad student,M
2883,68660,27,college/grad student,M
2884,1665,29,self-employed,M
2885,59968,18,sales/marketing,M
2886,96189,26,college/grad student,M
2887,58237,31,academic/educator,M
2888,91862,27,executive/managerial,M
2889,22599,32,self-employed,F
2890,26297,29,scientist,M
2891,79020,33,self-employed,M
2892,53453,31,scientist,F
2893,57189,33,college/grad student,M
2894,50896,33,executive/managerial,M
2895,67419,30,executive/managerial,M
2896,6458,27,college/grad student,M
2897,49046,34,college/grad student,M
2898,9222,25,executive/managerial,M
2899,53684,27,executive/managerial,M
2900,65566,26,executive/managerial,M
2901,6162,14,K-12 student,M
2902,48670,24,sales/marketing,M
2903,28398,39,sales/marketing,M
2904,68211,30,college/grad student,F
2905,96719,34,scientist,M
2906,94233,42,retired,F
2907,58713,34,executive/managerial,M
2908,1756,28,self-employed,M
2909,1158,29,college/grad student,M
2910,19668,27,executive/managerial,M
2911,83239,28,executive/managerial,M
2912,34208,29,other or not specified,M
2913,74854,25,college/grad student,M
2914,63396,26,executive/managerial,M
2915,65802,33,other or not specified,F
2916,62330,76,retired,M
2917,50682,27,scientist,F
2918,15720,44,executive/managerial,M
2919,32066,26,scientist,M
2920,36637,28,college/grad student,M
2921,60071,32,college/grad student,M
2922,92718,28,self-employed,M
2923,61696,29,clerical/admin,M
2924,65530,27,sales/marketing,M
2925,26613,33,college/grad student,M
2926,65401,45,writer,F
2927,36323,38,scientist,M
2928,12545,75,retired,F
2929,67538,28,college/grad student,M
2930,6416,40,executive/managerial,M
2931,20293,33,self-employed,M
2932,74190,31,self-employed,F
2933,71455,26,sales/marketing,M
2934,1458,34,sales/marketing,M
2935,26377,27,college/grad student,F
2936,45741,31,executive/managerial,M
2937,73376,27,other or not specified,M
2938,84014,34,retired,F
2939,74411,18,K-12 student,M
2940,9437,26,self-employed,F
2941,33822,27,programmer,M
2942,89510,26,self-employed,M
2943,78517,27,lawyer,M
2944,85262,33,executive/managerial,F
2945,39171,32,executive/managerial,M
2946,38367,33,self-employed,M
2947,94430,30,executive/managerial,M
2948,28423,26,scientist,M
2949,57760,34,college/grad student,M
2950,93712,25,college/grad student,F
2951,55932,29,college/grad student,M
2952,64631,28,college/grad student,F
2953,64462,27,college/grad student,M
2954,69081,26,executive/managerial,M
2955,2854,26,homemaker,F
2956,103172,26,programmer,M
2957,17502,32,college/grad student,M
2958,84726,35,academic/educator,M
2959,15190,33,sales/marketing,F
2960,11277,28,college/grad student,M
2961,30603,25,sales/marketing,M
2962,73312,26,executive/managerial,M
2963,73105,29,scientist,M
2964,100611,26,executive/managerial,M
2965,37023,33,scientist,F
2966,12649,33,sales/marketing,M
2967,74487,31,sales/marketing,M
2968,20213,21,college/grad student,M
2969,3762,32,sales/marketing,M
2970,57729,29,college/grad student,F
2971,6078,26,sales/marketing,M
2972,68784,31,executive/managerial,M
2973,35928,34,programmer,M
2974,30181,33,sales/marketing,M
2975,51114,26,sales/marketing,M
2976,96056,44,self-employed,M
2977,58418,26,executive/managerial,M
2978,6177,30,scientist,M
2979,10812,25,executive/managerial,M
2980,50909,25,self-employed,M
2981,17021,34,self-employed,M
2982,9373,28,scientist,M
2983,96316,29,executive/managerial,M
2984,53033,32,scientist,M
2985,80026,26,sales/marketing,M
2986,57864,25,executive/managerial,M
2987,54604,27,executive/managerial,M
2988,62868,18,K-12 student,F
2989,20651,29,college/grad student,M
2990,13227,29,clerical/admin,M
2991,103281,25,sales/marketing,F
2992,17986,32,self-employed,F
2993,58514,25,college/grad student,M
2994,39833,33,college/grad student,M
2995,53082,28,college/grad student,M
2996,38819,31,executive/managerial,M
2997,57577,30,college/grad student,F
2998,53183,25,scientist,M
2999,33601,29,college/grad student,F
3000,97914,34,executive/managerial,M
3001,54377,30,homemaker,M
3002,56309,26,self-employed,M
3003,20626,27,executive/managerial,F
3004,29599,25,college/grad student,M
3005,20256,28,college/grad student,M
3006,5365,52,self-employed,M
3007,9481,31,executive/managerial,M
3008,68271,31,college/grad student,M
3009,15413,39,other or not specified,M
3010,47831,32,scientist,M
3011,28536,31,college/grad student,M
3012,3942,31,homemaker,F
3013,89852,25,scientist,M
3014,7716,34,executive/managerial,M
3015,2787,31,scientist,M
3016,83797,24,self-employed,M
3017,67323,26,college/grad student,M
3018,63949,30,college/grad student,M
3019,30726,34,executive/managerial,M
3020,13557,27,college/grad student,F
3021,16817,85,other or not specified,F
3022,21984,29,executive/managerial,M
3023,65084,33,K-12 student,M
3024,30318,27,college/grad student,M
3025,69260,32,scientist,M
3026,19191,29,executive/managerial,M
3027,43587,26,college/grad student,M
3028,51109,30,scientist,M
3029,40675,29,technician/engineer,M
3030,95539,32,college/grad student,M
3031,60574,27,executive/managerial,M
3032,40252,32,college/grad student,M
3033,56335,28,executive/managerial,M
3034,81442,19,college/grad student,M
3035,36749,28,homemaker,M
3036,16762,26,executive/managerial,M
3037,24195,25,scientist,M
3038,30671,25,sales/marketing,M
3039,79325,31,academic/educator,F
3040,5265,28,K-12 student,M
3041,6117,32,scientist,M
3042,56399,26,college/grad student,M
3043,6241,44,executive/managerial,M
3044,38103,26,executive/managerial,M
3045,85145,32,college/grad student,M
3046,68002,29,college/grad student,M
3047,7377,29,sales/marketing,F
3048,51712,32,homemaker,F
3049,5644,33,executive/managerial,M
3050,24141,31,college/grad student,M
3051,2901,28,college/grad student,M
3052,95809,30,executive/managerial,M
3053,51387,31,other or not specified,M
3054,38374,38,academic/educator,M
3055,45097,25,college/grad student,M
3056,90638,27,artist,M
3057,49447,27,college/grad student,F
3058,19081,29,college/grad student,M
3059,91664,30,college/grad student,M
3060,97264,14,K-12 student,M
3061,75455,32,sales/marketing,M
3062,18985,28,college/grad student,M
3063,93777,61,retired,F
3064,37640,22,scientist,M
3065,12334,27,doctor/health care,M
3066,26661,27,executive/managerial,M
3067,80216,32,college/grad student,M
3068,27166,29,sales/marketing,M
3069,97374,27,college/grad student,M
3070,51527,30,scientist,M
3071,18279,33,executive/managerial,M
3072,81811,31,sales/marketing,M
3073,76919,26,technician/engineer,M
3074,153,32,self-employed,M
3075,60252,30,college/grad student,M
3076,13317,28,executive/managerial,M
3077,20273,34,sales/marketing,M
3078,15514,40,executive/managerial,M
3079,95268,27,self-employed,M
3080,70645,29,other or not specified,F
3081,73276,30,executive/managerial,M
3082,73576,28,college/grad student,M
3083,77016,30,scientist,M
3084,97465,31,college/grad student,M
3085,92280,29,other or not specified,M
3086,40783,27,other or not specified,M
3087,96748,37,academic/educator,M
3088,36128,29,sales/marketing,M
3089,101628,26,self-employed,M
3090,43818,32,executive/managerial,M
3091,51257,32,executive/managerial,M
3092,3120,31,other or not specified,F
3093,38352,81,retired,F
3094,47050,30,executive/managerial,M
3095,48307,33,scientist,M
3096,40847,41,clerical/admin,M
3097,54435,28,college/grad student,F
3098,49988,29,executive/managerial,M
3099,58306,19,K-12 student,M
3100,39188,28,executive/managerial,M
3101,93829,18,K-12 student,M
3102,69512,30,college/grad student,M
3103,61253,26,technician/engineer,M
3104,945,30,college/grad student,M
3105,65540,34,retired,F
3106,85512,33,other or not specified,M
3107,96481,25,scientist,F
3108,72949,33,scientist,M
3109,37568,31,college/grad student,F
3110,19863,19,K-12 student,M
3111,82704,29,executive/managerial,M
3112,73091,30,college/grad student,M
3113,77642,29,academic/educator,F
3114,99845,34,sales/marketing,M
3115,53018,29,sales/marketing,M
3116,38395,29,college/grad student,M
3117,80660,25,farmer,M
3118,58959,28,college/grad student,M
3119,41229,28,executive/managerial,M
3120,61980,33,college/grad student,M
3121,79897,31,college/grad student,M
3122,42075,27,college/grad student,F
3123,93632,53,scientist,M
3124,61189,39,executive/managerial,F
3125,81044,10,K-12 student,M
3126,83110,25,clerical/admin,F
3127,42287,26,college/grad student,M
3128,62502,25,sales/marketing,M
3129,33854,34,sales/marketing,M
3130,22193,55,executive/managerial,M
3131,58382,57,scientist,M
3132,22706,28,college/grad student,M
3133,4614,33,executive/managerial,F
3134,36789,28,executive/managerial,M
3135,26702,25,college/grad student,M
3136,25685,88,clerical/admin,M
3137,24666,25,college/grad student,F
3138,11385,80,retired,F
3139,18240,32,college/grad student,M
3140,88320,34,sales/marketing,M
3141,3836,29,college/grad student,M
3142,51248,28,college/grad student,F
